canonical_brand,name,address,latitude,longitude,confidence_score,warnings,osm_type,osm_id,source,is_duplicate,reverse_status,reverse_address,reverse_display_name,reverse_city,reverse_district,reverse_suburb,reverse_street,reverse_house_number,reverse_postcode,reverse_osm_type,reverse_osm_id,reverse_error
Пятёрочка,Пятёрочка,"Сельцо, 83",59.6257032,29.530599,0.5,REVERSE_GEOCODED,node,4391814990,osm_pbf,False,found,"Сельцо, 83","Пятёрочка, 83, Сельцо, Клопицкое сельское поселение, Волосовский район, Ленинградская область, Северо-Западный федеральный округ, 188422, Россия",Сельцо,Волосовский район,,,83,188422,node,4391814990,
Пятёрочка,Пятёрочка,"Санкт-Петербург, улица Димитрова, 18 к1",59.8489988,30.3873991,0.5,REVERSE_GEOCODED,node,4393820459,osm_pbf,False,found,"Санкт-Петербург, улица Димитрова, 18 к1","Пятёрочка, 18 к1, улица Димитрова, Купчино, Георгиевский округ, Санкт-Петербург, Северо-Западный федеральный округ, 192284, Россия",Санкт-Петербург,Георгиевский округ,Купчино,улица Димитрова,18 к1,192284,node,4393820459,
Пятёрочка,Пятёрочка,"Санкт-Петербург, улица Димитрова, 22 к2",59.8511281,30.3953866,0.5,REVERSE_GEOCODED,node,4393820460,osm_pbf,False,found,"Санкт-Петербург, улица Димитрова, 22 к2","Пятёрочка, 22 к2, улица Димитрова, Купчино, Георгиевский округ, Санкт-Петербург, Северо-Западный федеральный округ, 192284, Россия",Санкт-Петербург,Георгиевский округ,Купчино,улица Димитрова,22 к2,192284,node,4393820460,
Пятёрочка,Пятёрочка,"Санкт-Петербург, Будапештская улица, 33",59.8592214,30.3766749,0.5,REVERSE_GEOCODED,node,4403273616,osm_pbf,False,found,"Санкт-Петербург, Будапештская улица, 33","Пятёрочка, 33, Будапештская улица, округ Купчино, Санкт-Петербург, Северо-Западный федеральный округ, 192212, Россия",Санкт-Петербург,округ Купчино,,Будапештская улица,33,192212,node,4403273616,
Пятёрочка,Пятёрочка,"Санкт-Петербург, проспект Ветеранов, 16",59.8456224,30.2539716,0.5,REVERSE_GEOCODED,node,4407018192,osm_pbf,False,found,"Санкт-Петербург, проспект Ветеранов, 16","Пятёрочка, 16, проспект Ветеранов, округ Княжево, Санкт-Петербург, Северо-Западный федеральный округ, 198207, Россия",Санкт-Петербург,округ Княжево,,проспект Ветеранов,16,198207,node,4407018192,
Пятёрочка,Пятёрочка,"Волосово, проспект Вингиссара, 85",59.451099,29.4859921,0.3,DUPLICATE_CANDIDATE;REVERSE_GEOCODED,node,4407796994,osm_pbf,True,found,"Волосово, проспект Вингиссара, 85","Пятёрочка, 85, проспект Вингиссара, Волосово, Волосовский район, Ленинградская область, Северо-Западный федеральный округ, 188410, Россия",Волосово,Волосовский район,,проспект Вингиссара,85,188410,node,4407796994,
Пятёрочка,Пятёрочка,"Санкт-Петербург, Трамвайный проспект, 14",59.8550954,30.2651648,0.5,REVERSE_GEOCODED,node,4411443889,osm_pbf,False,found,"Санкт-Петербург, Трамвайный проспект, 14","Пятёрочка, 14, Трамвайный проспект, округ Княжево, Санкт-Петербург, Северо-Западный федеральный округ, 198216, Россия",Санкт-Петербург,округ Княжево,,Трамвайный проспект,14,198216,node,4411443889,
Пятёрочка,Пятёрочка,"Большие Колпаны, улица 30 лет Победы, 1А",59.5244958,30.0694853,0.5,REVERSE_GEOCODED,node,4419040066,osm_pbf,False,found,"Большие Колпаны, улица 30 лет Победы, 1А","Пятёрочка, 1А, улица 30 лет Победы, Большие Колпаны, Гатчинский муниципальный округ, Ленинградская область, Северо-Западный федеральный округ, 188349, Россия",Большие Колпаны,Гатчинский муниципальный округ,,улица 30 лет Победы,1А,188349,node,4419040066,
Пятёрочка,Пятёрочка,"Лодейное Поле, Октябрьский проспект, 34",60.725144,33.5703211,0.5,REVERSE_GEOCODED,node,4430379989,osm_pbf,False,found,"Лодейное Поле, Октябрьский проспект, 34","Пятёрочка, 34, Октябрьский проспект, Лодейное Поле, Лодейнопольское городское поселение, Лодейнопольский район, Ленинградская область, Северо-Западный федеральный округ, 187700, Россия",Лодейное Поле,Лодейнопольский район,,Октябрьский проспект,34,187700,node,4430379989,
Пятёрочка,Пятёрочка,"Дружная Горка, улица Ленина, 8",59.279401,30.1242501,0.5,REVERSE_GEOCODED,node,4445057991,osm_pbf,False,found,"Дружная Горка, улица Ленина, 8","Пятёрочка, 8, улица Ленина, Дружная Горка, Гатчинский муниципальный округ, Ленинградская область, Северо-Западный федеральный округ, 188377, Россия",Дружная Горка,Гатчинский муниципальный округ,,улица Ленина,8,188377,node,4445057991,
Пятёрочка,Пятёрочка,"Синявино, улица Кравченко, 4Б",59.9081234,31.0772235,0.5,REVERSE_GEOCODED,node,4459805589,osm_pbf,False,found,"Синявино, улица Кравченко, 4Б","Пятёрочка, 4Б, улица Кравченко, Синявино, Кировский район, Ленинградская область, Северо-Западный федеральный округ, 187320, Россия",Синявино,Кировский район,,улица Кравченко,4Б,187320,node,4459805589,
Семишагофф,Семишагофф,"Санкт-Петербург, Яхтенная улица",59.9851093,30.2133582,0.5,REVERSE_GEOCODED,node,4470143365,osm_pbf,False,found,"Санкт-Петербург, Яхтенная улица","Семишагофф, Яхтенная улица, округ № 65, Санкт-Петербург, Северо-Западный федеральный округ, 197374, Россия",Санкт-Петербург,округ № 65,,Яхтенная улица,,197374,node,4470143365,
Пятёрочка,Пятёрочка,"Тихвин, 51А",59.6450636,33.5228637,0.5,REVERSE_GEOCODED,node,4474753890,osm_pbf,False,found,"Тихвин, 51А","Пятёрочка, 51А, 5-й микрорайон, Тихвин, Тихвинское городское поселение, Тихвинский район, Ленинградская область, Северо-Западный федеральный округ, 187500, Россия",Тихвин,Тихвинский район,5-й микрорайон,,51А,187500,node,4474753890,
Пятёрочка,Пятёрочка,"Бокситогорск, Социалистическая улица, 32/1",59.4728173,33.8600928,0.5,REVERSE_GEOCODED,node,4475513806,osm_pbf,False,found,"Бокситогорск, Социалистическая улица, 32/1","Пятёрочка, 32/1, Социалистическая улица, Бокситогорск, Бокситогорское городское поселение, Бокситогорский район, Ленинградская область, Северо-Западный федеральный округ, 187651, Россия",Бокситогорск,Бокситогорский район,,Социалистическая улица,32/1,187651,node,4475513806,
Пятёрочка,Пятёрочка,"Боровичи, улица 1 Мая",58.3970999,33.9129589,0.5,REVERSE_GEOCODED,node,4479107500,osm_pbf,False,found,"Боровичи, улица 1 Мая","Пятёрочка, улица 1 Мая, Боровичи, Боровичский муниципальный округ, Новгородская область, Северо-Западный федеральный округ, 174403, Россия",Боровичи,Боровичский муниципальный округ,,улица 1 Мая,,174403,node,4479107500,
Пятёрочка,Пятёрочка,"Санкт-Петербург, Московский проспект, 107 к3",59.8903443,30.3174101,0.5,REVERSE_GEOCODED,node,4481174430,osm_pbf,False,found,"Санкт-Петербург, Московский проспект, 107 к3","Пятёрочка, 107 к3, Московский проспект, Ближняя Рогатка, округ Московская застава, Санкт-Петербург, Северо-Западный федеральный округ, 196006, Россия",Санкт-Петербург,,Ближняя Рогатка,Московский проспект,107 к3,196006,node,4481174430,
ВкусВилл,ВкусВилл,"Санкт-Петербург, Кушелевская дорога, 5 к2",59.9879647,30.3722489,0.5,REVERSE_GEOCODED,node,4483635590,osm_pbf,False,found,"Санкт-Петербург, Кушелевская дорога, 5 к2","ВкусВилл, 5 к2, Кушелевская дорога, Кушелевка, округ Пискарёвка, Санкт-Петербург, Северо-Западный федеральный округ, 195272, Россия",Санкт-Петербург,округ Пискарёвка,Кушелевка,Кушелевская дорога,5 к2,195272,node,4483635590,
Пятёрочка,Пятёрочка,"улица Бумажников, 7А",59.6266845,30.4003546,0.9,,node,4483690893,osm_pbf,False,skipped_existing_address,,,,,,,,,,,
Пятёрочка,Пятёрочка,"Рождествено, Большой проспект, 104Б",59.3201774,29.9458226,0.5,REVERSE_GEOCODED,node,4490328311,osm_pbf,False,found,"Рождествено, Большой проспект, 104Б","Пятёрочка, 104Б, Большой проспект, Слобода, Рождествено, Гатчинский муниципальный округ, Ленинградская область, Северо-Западный федеральный округ, 188356, Россия",Рождествено,Гатчинский муниципальный округ,Слобода,Большой проспект,104Б,188356,node,4490328311,
Лента,Лента Кафе,"улица Руставели, 61",60.0312801,30.4341181,0.3,SHOP_TAG_MISSING;DUPLICATE_CANDIDATE,node,4495445690,osm_pbf,True,skipped_existing_address,,,,,,,,,,,
Пятёрочка,Пятёрочка,"Ополье, 43В",59.4379895,28.8277282,0.5,REVERSE_GEOCODED,node,4501887090,osm_pbf,False,found,"Ополье, 43В","Пятёрочка, 43В, Ополье, Опольевское сельское поселение, Кингисеппский район, Ленинградская область, Северо-Западный федеральный округ, 188455, Россия",Ополье,Кингисеппский район,,,43В,188455,node,4501887090,
Пятёрочка,Пятёрочка,"улица Шелгунова, 4",59.8679021,30.4631515,0.9,,node,4503719789,osm_pbf,False,skipped_existing_address,,,,,,,,,,,
Пятёрочка,Пятёрочка,"Пудость, улица Половинкиной, 83",59.6172437,30.0422525,0.5,REVERSE_GEOCODED,node,4515160790,osm_pbf,False,found,"Пудость, улица Половинкиной, 83","Пятёрочка, 83, улица Половинкиной, Пудость, Гатчинский муниципальный округ, Ленинградская область, Северо-Западный федеральный округ, 188352, Россия",Пудость,Гатчинский муниципальный округ,,улица Половинкиной,83,188352,node,4515160790,
Реалъ,"Телекомпания ""Реалтв""","Коммунар, Ленинградская улица",59.6218047,30.3928484,0.1,SHOP_TAG_MISSING;REVERSE_GEOCODED,node,4517326293,osm_pbf,False,found,"Коммунар, Ленинградская улица","Телекомпания ""Реалтв"", Ленинградская улица, Коммунар, Гатчинский муниципальный округ, Ленинградская область, Северо-Западный федеральный округ, 188320, Россия",Коммунар,Гатчинский муниципальный округ,,Ленинградская улица,,188320,node,4517326293,
Пятёрочка,Пятёрочка,"Кингисеппское городское поселение, Крикковское шоссе",59.3839778,28.6137314,0.5,REVERSE_GEOCODED,node,4518254289,osm_pbf,False,found,"Кингисеппское городское поселение, Крикковское шоссе","Пятёрочка, Крикковское шоссе, Кингисеппское городское поселение, Кингисеппский район, Ленинградская область, Северо-Западный федеральный округ, 188480, Россия",Кингисеппское городское поселение,Кингисеппский район,,Крикковское шоссе,,188480,node,4518254289,
ВкусВилл,ВкусВилл,"Мурино, улица Шувалова, 5",60.0535675,30.424877,0.5,REVERSE_GEOCODED,node,4525192095,osm_pbf,False,found,"Мурино, улица Шувалова, 5","ВкусВилл, 5, улица Шувалова, Западное Мурино, Западный микрорайон, Мурино, Муринское городское поселение, Всеволожский район, Ленинградская область, Северо-Западный федеральный округ, 188669, Россия",Мурино,Всеволожский район,Западное Мурино,улица Шувалова,5,188669,node,4525192095,
Пятёрочка,Пятёрочка,"Тихвин, 10",59.6475685,33.5409801,0.5,REVERSE_GEOCODED,node,4529581989,osm_pbf,False,found,"Тихвин, 10","Пятёрочка, 10, 4-й микрорайон, Тихвин, Тихвинское городское поселение, Тихвинский район, Ленинградская область, Северо-Западный федеральный округ, 187556, Россия",Тихвин,Тихвинский район,4-й микрорайон,,10,187556,node,4529581989,
Пятёрочка,Пятёрочка,"Тихвин, 1А",59.6454551,33.5576674,0.5,REVERSE_GEOCODED,node,4535009789,osm_pbf,False,found,"Тихвин, 1А","Пятёрочка, 1А, микрорайон 1А, Тихвин, Тихвинское городское поселение, Тихвинский район, Ленинградская область, Северо-Западный федеральный округ, 187553, Россия",Тихвин,Тихвинский район,микрорайон 1А,,1А,187553,node,4535009789,
Пятёрочка,Пятёрочка,"Санкт-Петербург, улица Орджоникидзе, 27",59.8440995,30.3354001,0.5,REVERSE_GEOCODED,node,4535332596,osm_pbf,False,found,"Санкт-Петербург, улица Орджоникидзе, 27","Пятёрочка, 27, улица Орджоникидзе, Средняя Рогатка, округ Звёздное, Санкт-Петербург, Северо-Западный федеральный округ, 196143, Россия",Санкт-Петербург,округ Звёздное,Средняя Рогатка,улица Орджоникидзе,27,196143,node,4535332596,
Пятёрочка,Пятёрочка,"Торошковичи, Новая улица, 3",58.5727607,30.1059375,0.5,REVERSE_GEOCODED,node,4540147192,osm_pbf,False,found,"Торошковичи, Новая улица, 3","Пятёрочка, 3, Новая улица, Торошковичи, Дзержинское сельское поселение, Лужский район, Ленинградская область, Северо-Западный федеральный округ, 188277, Россия",Торошковичи,Лужский район,,Новая улица,3,188277,node,4540147192,
Реалъ,РеалЪ,"Санкт-Петербург, Ленинский проспект, 87 к1",59.855038,30.2054927,0.5,REVERSE_GEOCODED,node,4543618790,osm_pbf,False,found,"Санкт-Петербург, Ленинский проспект, 87 к1","РеалЪ, 87 к1, Ленинский проспект, Юго-Запад, округ Юго-Запад, Санкт-Петербург, Северо-Западный федеральный округ, 198330, Россия",Санкт-Петербург,,Юго-Запад,Ленинский проспект,87 к1,198330,node,4543618790,
Реалъ,Ареал-мед,"Санкт-Петербург, Курляндская улица, 35",59.9117016,30.2755434,0.1,SHOP_TAG_MISSING;REVERSE_GEOCODED,node,4552027156,osm_pbf,False,found,"Санкт-Петербург, Курляндская улица, 35","Ареал-мед, 35, Курляндская улица, Екатерингофский округ, Санкт-Петербург, Северо-Западный федеральный округ, 190020, Россия",Санкт-Петербург,Екатерингофский округ,,Курляндская улица,35,190020,node,4552027156,
Пятёрочка,Пятёрочка,"Санкт-Петербург, улица Доблести, 9",59.8631922,30.1798631,0.5,REVERSE_GEOCODED,node,4559976228,osm_pbf,False,found,"Санкт-Петербург, улица Доблести, 9","Пятёрочка, 9, улица Доблести, Южно-Приморский округ, Санкт-Петербург, Северо-Западный федеральный округ, 198328, Россия",Санкт-Петербург,,,улица Доблести,9,198328,node,4559976228,
Пятёрочка,Пятёрочка,"Капитанская улица, 4",59.955085,30.2169916,0.9,,node,4564644797,osm_pbf,False,skipped_existing_address,,,,,,,,,,,
Пятёрочка,Пятёрочка,"Скачков переулок, 5",59.8313561,30.505676,0.9,,node,4584120192,osm_pbf,False,skipped_existing_address,,,,,,,,,,,
Пятёрочка,Пятёрочка,"Кингисепп, Большая Советская улица, 28",59.3785397,28.6099816,0.5,REVERSE_GEOCODED,node,4591678489,osm_pbf,False,found,"Кингисепп, Большая Советская улица, 28","Пятёрочка, 28, Большая Советская улица, Кингисепп, Кингисеппский район, Ленинградская область, Северо-Западный федеральный округ, 188480, Россия",Кингисепп,Кингисеппский район,,Большая Советская улица,28,188480,node,4591678489,
Пятёрочка,Пятёрочка,"Кингисепп, проспект Карла Маркса, 21А",59.3716404,28.6063349,0.5,REVERSE_GEOCODED,node,4593937289,osm_pbf,False,found,"Кингисепп, проспект Карла Маркса, 21А","Пятёрочка, 21А, проспект Карла Маркса, Кингисепп, Кингисеппский район, Ленинградская область, Северо-Западный федеральный округ, 188480, Россия",Кингисепп,Кингисеппский район,,проспект Карла Маркса,21А,188480,node,4593937289,
Пятёрочка,Пятёрочка,"улица Оптиков, 32",59.9995209,30.218349,0.9,,node,4594219515,osm_pbf,False,skipped_existing_address,,,,,,,,,,,
Лента,Супер Лента,"Богатырский проспект, 35 к1",60.0036888,30.2418334,0.9,,node,4594436015,osm_pbf,False,skipped_existing_address,,,,,,,,,,,
Пятёрочка,Пятёрочка,"Берёзовый переулок, 7",59.4398178,32.0305833,0.9,,node,4594496995,osm_pbf,False,skipped_existing_address,,,,,,,,,,,
Пятёрочка,Пятёрочка,"Кириши, улица Мира, 10",59.4558679,32.0241127,0.5,REVERSE_GEOCODED,node,4594648995,osm_pbf,False,found,"Кириши, улица Мира, 10","Пятёрочка, 10, улица Мира, Кириши, Киришский район, Ленинградская область, Северо-Западный федеральный округ, 187111, Россия",Кириши,Киришский район,,улица Мира,10,187111,node,4594648995,
Пятёрочка,Пятёрочка,"Кингисепп, Большая Гражданская улица, 2А",59.371284,28.6130275,0.5,REVERSE_GEOCODED,node,4594831490,osm_pbf,False,found,"Кингисепп, Большая Гражданская улица, 2А","Пятёрочка, 2А, Большая Гражданская улица, Кингисепп, Кингисеппский район, Ленинградская область, Северо-Западный федеральный округ, 188480, Россия",Кингисепп,Кингисеппский район,,Большая Гражданская улица,2А,188480,node,4594831490,
Реалъ,РеалЪ,"Санкт-Петербург, улица Красуцкого, 3",59.9030098,30.3153878,0.5,REVERSE_GEOCODED,node,4595757989,osm_pbf,False,found,"Санкт-Петербург, улица Красуцкого, 3","РеалЪ, 3, улица Красуцкого, округ Измайловское, Санкт-Петербург, Северо-Западный федеральный округ, 196084, Россия",Санкт-Петербург,округ Измайловское,,улица Красуцкого,3,196084,node,4595757989,
Лента,Супер Лента,"Санкт-Петербург, Шуваловский проспект, 40 к2 литА",60.0293336,30.2457661,0.5,REVERSE_GEOCODED,node,4596418018,osm_pbf,False,found,"Санкт-Петербург, Шуваловский проспект, 40 к2 литА","Супер Лента, 40 к2 литА, Шуваловский проспект, Малая Каменка, округ Коломяги, Санкт-Петербург, Северо-Западный федеральный округ, 197350, Россия",Санкт-Петербург,округ Коломяги,Малая Каменка,Шуваловский проспект,40 к2 литА,197350,node,4596418018,
Пятёрочка,Пятёрочка,"Сясьстрой, Советская улица, 30",60.1426507,32.5552413,0.5,REVERSE_GEOCODED,node,4596824890,osm_pbf,False,found,"Сясьстрой, Советская улица, 30","Пятёрочка, 30, Советская улица, Старый район, Сясьстрой, Сясьстройское городское поселение, Волховский район, Ленинградская область, Северо-Западный федеральный округ, 187420, Россия",Сясьстрой,Волховский район,Старый район,Советская улица,30,187420,node,4596824890,
Семишагофф,Семишагофф,"Санкт-Петербург, Старо-Петергофский проспект, 37",59.9030815,30.2765788,0.5,REVERSE_GEOCODED,node,4602327645,osm_pbf,False,found,"Санкт-Петербург, Старо-Петергофский проспект, 37","Семишагофф, 37, Старо-Петергофский проспект, Екатерингофский округ, Санкт-Петербург, Северо-Западный федеральный округ, 190020, Россия",Санкт-Петербург,Екатерингофский округ,,Старо-Петергофский проспект,37,190020,node,4602327645,
Пятёрочка,Пятёрочка,"Санкт-Петербург, Богатырский проспект, 41 к1",60.0039309,30.2382674,0.5,REVERSE_GEOCODED,node,4604383308,osm_pbf,False,found,"Санкт-Петербург, Богатырский проспект, 41 к1","Пятёрочка, 41 к1, Богатырский проспект, округ № 65, Санкт-Петербург, Северо-Западный федеральный округ, 197372, Россия",Санкт-Петербург,округ № 65,,Богатырский проспект,41 к1,197372,node,4604383308,
Пятёрочка,Пятёрочка,"Санкт-Петербург, Курская улица, 28/32",59.9114778,30.3537218,0.5,REVERSE_GEOCODED,node,4642887995,osm_pbf,False,found,"Санкт-Петербург, Курская улица, 28/32","Пятёрочка, 28/32, Курская улица, Московская Ямская слобода, Волково, округ Волковское, Санкт-Петербург, Северо-Западный федеральный округ, 192007, Россия",Санкт-Петербург,округ Волковское,Волково,Курская улица,28/32,192007,node,4642887995,
Пятёрочка,Пятёрочка,"Красное Село, Красногородская улица, 17 к1 литА",59.7182916,30.0765454,0.5,REVERSE_GEOCODED,node,4661514724,osm_pbf,False,found,"Красное Село, Красногородская улица, 17 к1 литА","Пятёрочка, 17 к1 литА, Красногородская улица, Красное Село, Санкт-Петербург, Северо-Западный федеральный округ, 198320, Россия",Красное Село,,,Красногородская улица,17 к1 литА,198320,node,4661514724,
Пятёрочка,Пятёрочка,"Санкт-Петербург, Шотландская улица, 3 литБ",59.9067261,30.2439377,0.5,REVERSE_GEOCODED,node,4665974173,osm_pbf,False,found,"Санкт-Петербург, Шотландская улица, 3 литБ","Пятёрочка, 3 литБ, Шотландская улица, округ Морские ворота, Санкт-Петербург, Северо-Западный федеральный округ, 198035, Россия",Санкт-Петербург,округ Морские ворота,,Шотландская улица,3 литБ,198035,node,4665974173,
Пятёрочка,Пятёрочка,"Тосно, проспект Ленина, 10",59.5479936,30.8656119,0.5,REVERSE_GEOCODED,node,4683808196,osm_pbf,False,found,"Тосно, проспект Ленина, 10","Пятёрочка, 10, проспект Ленина, Тосно, Тосненское городское поселение, Тосненский район, Ленинградская область, Северо-Западный федеральный округ, 187000, Россия",Тосно,Тосненский район,,проспект Ленина,10,187000,node,4683808196,
Лента,,"Сосновый Бор, улица Академика Александрова",59.9149754,29.0575809,0.1,SHOP_TAG_MISSING;REVERSE_GEOCODED,node,4696823070,osm_pbf,False,found,"Сосновый Бор, улица Академика Александрова","улица Академика Александрова, Липово, Сосновый Бор, Сосновоборский городской округ, Ленинградская область, Северо-Западный федеральный округ, 188544, Россия",Сосновый Бор,Сосновоборский городской округ,Липово,улица Академика Александрова,,188544,way,717161488,
Лента,,"Сосновый Бор, улица Академика Александрова",59.9148028,29.0548063,0.1,SHOP_TAG_MISSING;REVERSE_GEOCODED,node,4696823071,osm_pbf,False,found,"Сосновый Бор, улица Академика Александрова","улица Академика Александрова, Липово, Сосновый Бор, Сосновоборский городской округ, Ленинградская область, Северо-Западный федеральный округ, 188544, Россия",Сосновый Бор,Сосновоборский городской округ,Липово,улица Академика Александрова,,188544,way,717161488,
Лента,,"Сосновый Бор, улица Муравьёва",59.9133544,29.0559641,0.1,SHOP_TAG_MISSING;REVERSE_GEOCODED,node,4696823072,osm_pbf,False,found,"Сосновый Бор, улица Муравьёва","улица Муравьёва, КП «Фиолент», Сосновый Бор, Сосновоборский городской округ, Ленинградская область, Северо-Западный федеральный округ, 188541, Россия",Сосновый Бор,Сосновоборский городской округ,,улица Муравьёва,,188541,way,717161489,
Пятёрочка,Пятёрочка,"Санкт-Петербург, проспект Славы, 5",59.854254,30.3699859,0.5,REVERSE_GEOCODED,node,4698076989,osm_pbf,False,found,"Санкт-Петербург, проспект Славы, 5","Пятёрочка, 5, проспект Славы, Купчино, Георгиевский округ, Санкт-Петербург, Северо-Западный федеральный округ, 192239, Россия",Санкт-Петербург,Георгиевский округ,Купчино,проспект Славы,5,192239,node,4698076989,
Пятёрочка,Пятёрочка,"Санкт-Петербург, улица Седова, 94",59.8725177,30.4384801,0.5,REVERSE_GEOCODED,node,4700091691,osm_pbf,False,found,"Санкт-Петербург, улица Седова, 94","Пятёрочка, 94, улица Седова, Щемиловка, Ивановский округ, Санкт-Петербург, Северо-Западный федеральный округ, 182171, Россия",Санкт-Петербург,,Щемиловка,улица Седова,94,182171,node,4700091691,
Пятёрочка,Пятёрочка,"Санкт-Петербург, улица Маршала Тухачевского, 3",59.9619906,30.4322488,0.5,REVERSE_GEOCODED,node,4700556489,osm_pbf,False,found,"Санкт-Петербург, улица Маршала Тухачевского, 3","Пятёрочка, 3, улица Маршала Тухачевского, Полюстрово, округ Полюстрово, Санкт-Петербург, Северо-Западный федеральный округ, 195253, Россия",Санкт-Петербург,округ Полюстрово,Полюстрово,улица Маршала Тухачевского,3,195253,node,4700556489,
ВкусВилл,ВкусВилл,"улица Бутлерова, 11 к4",60.0063124,30.4024394,0.9,,node,4704225290,osm_pbf,False,skipped_existing_address,,,,,,,,,,,
Реалъ,Комитет по межнациональным отношениям и реализации миграционной политики в Санкт-Петербурге,"Санкт-Петербург, Московский проспект, 10",59.9241619,30.3179896,0.1,SHOP_TAG_MISSING;REVERSE_GEOCODED,node,4704450970,osm_pbf,False,found,"Санкт-Петербург, Московский проспект, 10","Дирекция по развитию транспортной системы Санкт-Петербурга и Ленинградской области, 10, Московский проспект, Сенной округ, Санкт-Петербург, Северо-Западный федеральный округ, 190031, Россия",Санкт-Петербург,Сенной округ,,Московский проспект,10,190031,node,4704450968,
Реалъ,Портал,"Санкт-Петербург, 3-я Красноармейская улица, 9",59.9146717,30.3126962,0.1,SHOP_TAG_MISSING;REVERSE_GEOCODED,node,4715956042,osm_pbf,False,found,"Санкт-Петербург, 3-я Красноармейская улица, 9","9, 3-я Красноармейская улица, округ Измайловское, Санкт-Петербург, Северо-Западный федеральный округ, 190005, Россия",Санкт-Петербург,округ Измайловское,,3-я Красноармейская улица,9,190005,way,68923052,
Пятёрочка,Пятёрочка,"Пушкин, Октябрьский бульвар, 7/29",59.7248448,30.4064847,0.3,DUPLICATE_CANDIDATE;REVERSE_GEOCODED,node,4718332112,osm_pbf,True,found,"Пушкин, Октябрьский бульвар, 7/29","Пятёрочка, 7/29, Октябрьский бульвар, Пушкин, Санкт-Петербург, Северо-Западный федеральный округ, 196607, Россия",Пушкин,,,Октябрьский бульвар,7/29,196607,node,4718332112,
Реалъ,Реал,"Санкт-Петербург, Лесной проспект, 61 к1",59.9848099,30.3426463,0.3,REVERSE_GEOCODED,node,4722197900,osm_pbf,False,found,"Санкт-Петербург, Лесной проспект, 61 к1","Реал, 61 к1, Лесной проспект, Выборгская сторона, округ Сампсониевское, Санкт-Петербург, Северо-Западный федеральный округ, 194100, Россия",Санкт-Петербург,округ Сампсониевское,Выборгская сторона,Лесной проспект,61 к1,194100,node,4722197900,
Пятёрочка,Пятёрочка,"Санкт-Петербург, Загородный проспект",59.9227904,30.3335482,0.5,REVERSE_GEOCODED,node,4724691691,osm_pbf,False,found,"Санкт-Петербург, Загородный проспект","Пятёрочка, Загородный проспект, округ Семёновский, Санкт-Петербург, Северо-Западный федеральный округ, 191180, Россия",Санкт-Петербург,округ Семёновский,,Загородный проспект,,191180,node,4724691691,
Пятёрочка,Пятёрочка,"Санкт-Петербург, Серебряков переулок",59.9861367,30.2699075,0.5,REVERSE_GEOCODED,node,4742513622,osm_pbf,False,found,"Санкт-Петербург, Серебряков переулок","Пятёрочка, Серебряков переулок, Новая Деревня, округ Ланское, Санкт-Петербург, Северо-Западный федеральный округ, 197183, Россия",Санкт-Петербург,округ Ланское,Новая Деревня,Серебряков переулок,,197183,node,4742513622,
Пятёрочка,Пятёрочка,"Санкт-Петербург, улица Савушкина, 139",59.9888571,30.2065712,0.5,REVERSE_GEOCODED,node,4743617427,osm_pbf,False,found,"Санкт-Петербург, улица Савушкина, 139","Пятёрочка, 139, улица Савушкина, Северо-Приморская часть, округ № 65, Санкт-Петербург, Северо-Западный федеральный округ, 197374, Россия",Санкт-Петербург,округ № 65,Северо-Приморская часть,улица Савушкина,139,197374,node,4743617427,
Пятёрочка,Пятёрочка,"Петергоф, Парковая улица, 20",59.8568657,29.9378645,0.5,REVERSE_GEOCODED,node,4744811442,osm_pbf,False,found,"Петергоф, Парковая улица, 20","Пятёрочка, 20, Парковая улица, ЖК «Новый Петергоф», Луизино, Петергоф, Санкт-Петербург, Северо-Западный федеральный округ, 198510, Россия",Петергоф,,Луизино,Парковая улица,20,198510,node,4744811442,
ВкусВилл,ВкусВилл,"Санкт-Петербург, Нарвский проспект, 24",59.9018266,30.2739097,0.5,REVERSE_GEOCODED,node,4752147303,osm_pbf,False,found,"Санкт-Петербург, Нарвский проспект, 24","ВкусВилл, 24, Нарвский проспект, Екатерингофский округ, Санкт-Петербург, Северо-Западный федеральный округ, 190020, Россия",Санкт-Петербург,Екатерингофский округ,,Нарвский проспект,24,190020,node,4752147303,
Лента,Лента,"Сосновый Бор, проспект Героев, 78",59.9063587,29.0781892,0.5,REVERSE_GEOCODED,node,4754082321,osm_pbf,False,found,"Сосновый Бор, проспект Героев, 78","Лента, 78, проспект Героев, Сосновый Бор, Сосновоборский городской округ, Ленинградская область, Северо-Западный федеральный округ, 188541, Россия",Сосновый Бор,Сосновоборский городской округ,,проспект Героев,78,188541,node,4754082321,
Пятёрочка,Пятёрочка,"Санкт-Петербург, улица Кржижановского, 17",59.9292225,30.4832427,0.5,REVERSE_GEOCODED,node,4759724327,osm_pbf,False,found,"Санкт-Петербург, улица Кржижановского, 17","Пятёрочка, 17, улица Кржижановского, округ Правобережный, Санкт-Петербург, Северо-Западный федеральный округ, 193231, Россия",Санкт-Петербург,,,улица Кржижановского,17,193231,node,4759724327,
Пятёрочка,Пятёрочка,"проспект Ленина, 39 с1",59.8261623,30.0812428,0.9,,node,4769927421,osm_pbf,False,skipped_existing_address,,,,,,,,,,,
